epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1727525210152,2024-09-28T15.06.50.152,2.700,161.768,-45.305,-48.415
1727525210162,2024-09-28T15.06.50.162,2.710,171.829,-51.707,-54.695
1727525210172,2024-09-28T15.06.50.172,2.720,181.280,-55.732,-59.939
1727525210182,2024-09-28T15.06.50.182,2.730,192.561,-53.415,-66.585
1727525210192,2024-09-28T15.06.50.192,2.740,204.329,-37.805,-73.780
1727525210202,2024-09-28T15.06.50.202,2.750,215.305,-8.293,-77.805
1727525210212,2024-09-28T15.06.50.212,2.760,222.805,28.720,-78.720
1727525210222,2024-09-28T15.06.50.222,2.770,224.024,62.073,-77.683
1727525210232,2024-09-28T15.06.50.232,2.780,216.768,80.915,-73.537
1727525210242,2024-09-28T15.06.50.242,2.790,207.134,77.012,-64.146
1727525210252,2024-09-28T15.06.50.252,2.800,199.146,50.244,-56.159
1727525210262,2024-09-28T15.06.50.262,2.810,193.049,10.244,-56.768
1727525210272,2024-09-28T15.06.50.272,2.820,191.829,-33.902,-65.427
1727525210282,2024-09-28T15.06.50.282,2.830,198.293,-68.049,-78.720
1727525210292,2024-09-28T15.06.50.292,2.840,212.256,-79.756,-90.732
1727525210302,2024-09-28T15.06.50.302,2.850,230.122,-63.537,-99.878
1727525210312,2024-09-28T15.06.50.312,2.860,250.244,-26.463,-108.354
1727525210322,2024-09-28T15.06.50.322,2.870,270.122,12.378,-115.671
1727525210332,2024-09-28T15.06.50.332,2.880,274.329,34.451,-119.817
1727525210342,2024-09-28T15.06.50.342,2.890,256.402,62.012,-103.720
1727525210352,2024-09-28T15.06.50.352,2.900,225.671,87.012,-58.720
1727525210362,2024-09-28T15.06.50.362,2.910,195.915,93.841,-27.439
1727525210372,2024-09-28T15.06.50.372,2.920,171.951,84.634,-33.963
1727525210382,2024-09-28T15.06.50.382,2.930,163.232,54.817,-46.402
1727525210392,2024-09-28T15.06.50.392,2.940,174.756,20.244,-45.183
